Date,AEJ.PA,ASI.PA,BNK.PA,BRE.PA,BTMA.AS,BX4.PA,CAC.PA,CEC.PA,CNB.PA,CNY.PA,CRB.PA,CRN.PA,CRP.PA,CSH.PA,DAX.PA,DJE.PA,DJMC.AS,DJSC.AS,DSB.PA,ECB.PA,EMAE.PA,EUEA.AS,EUNA.AS,EUNW.DE,EXI1.DE,EXS1.DE,EXS2.DE,EXSH.DE,EXXY.DE,FOO.PA,FXC.AS,GRE.PA,HHH.PA,HLT.PA,IAEX.AS,IASP.AS,IBCI.AS,IBGX.AS,IBTS.AS,IBXLQ.AS,IBZL.AS,ICOV.AS,IDJV.AS,IDVY.AS,IEAC.AS,IEAG.AS,IEER.AS,IEGY.AS,IEMA.AS,IEMM.AS,IEUX.AS,IFFF.AS,IGSG.AS,IJPE.AS,IJPN.AS,IKRA.AS,IMAE.AS,IMEU.AS,IND.PA,INFR.AS,INR.PA,IPRP.AS,IPRV.AS,IRCP.AS,ISFA.AS,ISPA.DE,ISSP.AS,ITKY.AS,ITWN.AS,IUES.AS,IUSP.AS,IWDA.AS,IWDE.AS,IWDP.AS,IWRD.AS,JPN.PA,LEM.PA,LQDA.AS,LTAM.AS,LVC.PA,LVD.PA,LVE.PA,MEU.PA,MIB.PA,MJP.PA,MSE.PA,OIL.PA,PFT.PA,PHPD.AS,PHPM.AS,PHPT.AS,QQQ.PA,RIO.PA,RUS.PA,SGQI.PA,SP5.PA,SP5H.PA,TAT.AS,TGET.AS,TIPS.AS,TUR.PA,UIM9.DE,UKX.PA,USA.PA,UST.PA,VUSA.AS,VWRL.AS,WLD.PA,WRD.PA,YIEL.PA
2015-02-09,44.924999,140.66000400000001,21.0,44.040001000000004,176.869995,11.255,46.220001,18.434998999999998,129.729996,5.99,18.68,19.540001,142.03999299999998,106.978996,103.160004,158.78999299999998,46.740002000000004,29.07,44.119999,142.529999,46.400002,33.855,32.779999,109.400002,80.540001,94.91999799999999,13.87,17.280001000000002,23.26,64.5,106.129997,1.08,18.173,82.480003,45.220001,23.639999,202.949997,166.080002,117.129997,135.889999,24.879998999999998,155.199997,22.485001,20.475,129.720001,122.190002,17.07,151.479996,25.245001000000002,33.290001000000004,29.1,41.919998,27.68,41.66,10.275,31.82,43.945,23.305,47.625,22.25,15.235,37.404999,15.975,100.970001,9.111,27.6,18.082001,28.690001000000002,33.959998999999996,46.272999,25.684998999999998,36.735001000000004,40.555,22.950001,32.185001,103.129997,8.91,102.739998,15.17,12.893,92.33000200000001,22.74,126.540001,20.325001,23.455,33.375,36.005001,13.341,,,,91.464996,14.41,21.83,125.629997,18.509001,,24.790001,35.389998999999996,174.199997,51.189999,27.59,91.410004,175.259995,14.869,34.501999,61.34,151.580002,15.145,123.190002
2015-02-10,44.91,141.770004,21.084999,43.150002,176.41000400000001,11.045,46.645,18.379998999999998,129.619995,6.01,18.475,19.6,142.33999599999999,106.978996,104.150002,159.03999299999998,47.34,29.43,,142.550003,46.389998999999996,34.205002,32.799999,109.440002,80.849998,95.790001,14.07,17.440001000000002,23.08,64.775002,106.57,1.175,18.218,82.690002,45.494999,23.709999,202.529999,166.03999299999998,117.239998,135.820007,24.280001000000002,155.25,22.705,20.719998999999998,129.679993,122.110001,16.92,151.369995,25.165001,33.119999,29.33,41.959998999999996,27.690001000000002,42.200001,10.36,31.67,44.215,23.42,48.044998,22.315001000000002,15.255,37.560001,15.95,101.059998,9.123,27.66,18.128,27.959999,34.16,46.338001,25.450001,36.849998,40.669998,22.870001000000002,32.275002,104.110001,8.862,102.58000200000001,14.92,13.135,93.940002,23.209999,127.32,20.715,23.67,33.700001,35.334998999999996,13.357,,,,92.160004,14.04,21.57,126.16999799999999,18.525999,,24.799999,35.57,173.520004,50.119999,27.26,91.550003,175.649994,14.968,34.610001000000004,61.5,,15.185,123.25
2015-02-11,44.59,141.350006,20.985001,42.869999,176.229996,11.11,46.455002,18.190001000000002,,5.99,18.325001,19.344998999999998,142.110001,106.978996,104.010002,159.58999599999999,47.200001,29.32,,142.600006,46.200001,34.115002000000004,32.744999,109.449997,80.470001,95.730003,14.12,17.440001000000002,22.969998999999998,64.730003,106.139999,1.16,18.336,82.370003,45.965,23.620001000000002,202.33999599999999,166.080002,117.349998,135.919998,23.59,155.300003,22.575001,20.66,129.779999,122.150002,17.1,151.419998,24.934998999999998,32.860001000000004,29.219998999999998,41.779999,27.65,42.615002000000004,10.385,31.34,44.084998999999996,23.344998999999998,47.855,22.26,15.345,37.630001,15.91,101.029999,9.119,27.68,18.249001,28.059998999999998,34.32,46.610001000000004,25.545,36.950001,40.794998,22.92,32.355,104.279999,8.802,102.269997,14.53,13.046,93.839996,23.065001000000002,126.980003,20.540001,23.709999,33.619999,,13.422,,,,93.235001,13.62,22.27,125.41999799999999,18.669001,,24.799999,35.779999,172.979996,50.25,27.24,91.519997,,,34.826,61.580002,152.440002,15.225,123.470001
2015-02-12,,142.630005,21.344998999999998,43.939999,175.399994,10.9,46.875,18.469998999999998,129.830002,6.03,18.309998999999998,19.254998999999998,142.259995,,105.66999799999999,,47.959998999999996,29.889999,43.900002,142.740005,46.34,34.564999,32.900002,109.589996,80.559998,97.230003,14.32,,22.85,64.260002,106.809998,1.225,18.319,82.269997,46.264998999999996,23.49,202.5,166.199997,116.540001,136.100006,24.389999,155.46000700000002,22.860001,20.915001,129.869995,122.400002,17.41,151.690002,25.245001000000002,33.205002,29.495001000000002,41.779999,27.76,42.224998,10.35,31.299999,44.419998,23.525,48.459998999999996,22.15,,38.095001,15.975,101.029999,9.154,27.58,18.226999,29.200001,34.52,46.900002,25.525,37.005001,41.005001,22.879998999999998,32.395,103.959999,8.894,101.839996,14.87,13.3,96.849998,23.684998999999998,127.730003,20.99,23.629998999999998,34.044998,35.305,13.407,,,,93.18,14.14,23.09,124.769997,,,24.809998999999998,35.68,172.309998,52.299999,27.32,91.790001,176.529999,15.149,34.777,61.689999,152.600006,15.235,123.379997
2015-02-13,45.240002000000004,143.860001,21.870001000000002,45.369999,174.550003,10.74,47.174999,18.594998999999998,129.800003,6.09,18.645,19.299999,142.449997,106.978996,106.099998,,48.209998999999996,30.1,,142.690002,46.830002,34.884997999999996,33.130001,109.550003,80.550003,97.540001,14.23,17.540001,23.23,63.855,107.879997,1.31,18.386999,83.120003,46.705002,23.66,203.509995,166.28999299999998,116.339996,136.110001,24.860001,155.440002,23.09,20.969998999999998,129.899994,122.449997,17.950001,151.869995,25.57,33.665001000000004,29.66,42.23,28.01,43.005001,10.51,31.610001,44.685001,23.665001,48.75,22.065001000000002,15.67,38.355,16.030001000000002,101.040001,9.216,27.6,18.308001,29.120001000000002,34.849998,47.18,25.475,37.235001000000004,41.310001,22.92,32.615002000000004,105.510002,9.025,101.5,15.11,13.481,97.639999,24.115,128.66000400000001,21.145,24.014999,34.369999,,13.469,,,,93.739998,14.43,23.98,125.370003,18.711,,24.799999,36.07,170.990005,52.029999,27.66,92.360001,177.449997,15.24,34.956001,62.139998999999996,153.619995,15.33,123.660004
2015-02-16,45.134997999999996,143.679993,21.940001000000002,45.669998,174.529999,10.77,47.134997999999996,18.705,129.800003,6.09,18.73,19.405001000000002,,106.97399899999999,105.635002,,48.119999,29.879998999999998,44.009997999999996,,46.91,34.715,33.110001000000004,109.660004,81.059998,97.199997,14.3,17.540001,23.370001000000002,63.950001,107.650002,1.265,18.452,83.08000200000001,46.5,23.5,203.100006,166.240005,116.510002,136.139999,24.85,155.429993,23.004998999999998,20.924999,129.869995,122.339996,17.790001,151.759995,25.545,33.605,29.66,42.220001,28.030001000000002,,10.525,31.65,44.66,23.665001,48.689999,21.924999,15.65,38.240002000000004,16.105,101.099998,9.183,27.620001000000002,18.372,29.32,34.939999,47.241001000000004,25.465,37.294998,41.334998999999996,22.879998999999998,32.669998,105.68,9.002,101.540001,15.13,13.437,96.779999,23.92,,21.115,24.040001,34.205002,35.919998,13.504,,,,94.504997,14.46,23.6,124.959999,18.799999,,24.799999,36.110001000000004,171.330002,52.43,27.620001000000002,92.160004,178.009995,15.364,35.057999,62.25,153.860001,15.36,123.800003
2015-02-17,45.139998999999996,144.679993,21.915001,45.470001,173.820007,10.765,47.154999,18.625,,6.09,18.424999,19.225,,,105.33000200000001,,48.110001000000004,29.73,44.209998999999996,142.669998,46.740002000000004,34.764998999999996,33.200001,109.620003,81.019997,96.910004,14.27,,22.98,64.415001,108.120003,,18.440001000000002,83.360001,46.555,23.65,202.949997,166.220001,116.43,136.050003,24.940001000000002,155.279999,23.035,20.91,129.820007,122.190002,17.76,151.679993,25.475,33.529999,29.684998999999998,42.099998,27.99,43.130001,10.54,31.469998999999998,44.75,23.709999,48.514998999999996,22.065001000000002,,38.305,16.120001000000002,101.129997,9.22,27.690001000000002,18.361,28.860001,34.799999,47.224998,25.59,37.314999,41.369999,22.93,32.685001,,8.98,101.300003,15.13,13.459,96.300003,23.959999,128.649994,21.235001,24.07,,,13.49,,,,94.345001,14.51,23.629998999999998,125.650002,18.790001,,24.790001,36.119999,170.669998,51.73,27.76,92.504997,,,35.036999,62.259997999999996,153.929993,15.365,123.849998
2015-02-18,45.32,145.350006,22.370001000000002,46.16,174.029999,10.565,47.619999,18.6,,6.11,18.6,19.275,142.440002,106.977997,106.04499799999999,160.720001,48.689999,30.049999,44.27,142.559998,46.849998,35.07,33.355,109.769997,81.260002,97.540001,14.41,17.620001000000002,23.120001000000002,64.184998,108.5,1.23,18.511999,83.720001,46.935001,23.75,202.779999,166.360001,116.82,136.119995,25.41,155.300003,23.195,21.049999,129.919998,122.16999799999999,18.209999,151.759995,25.58,33.669998,29.895,42.16,28.209999,,10.73,31.51,45.084998999999996,23.895,49.224998,22.110001,,38.375,16.215,101.190002,9.287,27.74,18.434,29.120001000000002,34.759997999999996,47.254002,25.33,37.549999,41.560001,22.809998999999998,32.880001,,9.015,101.690002,15.34,13.716,97.480003,24.370001000000002,129.679993,21.594998999999998,24.525,,,13.543,,,,94.684998,14.75,24.620001000000002,126.239998,,,24.790001,36.43,171.279999,52.139998999999996,27.610001,93.400002,178.699997,15.396,35.171001000000004,62.619999,154.600006,15.45,124.0
2015-02-19,45.349998,145.470001,22.395,45.709998999999996,174.179993,10.42,47.950001,18.68,129.779999,6.1,18.389999,19.285,142.669998,106.977997,106.400002,160.369995,49.029999,30.299999,44.209998999999996,,46.880001,35.27,33.450001,109.940002,81.43,97.91999799999999,14.44,,23.049999,64.91999799999999,108.540001,1.25,18.499001,84.370003,47.18,23.59,202.91000400000001,166.360001,116.589996,136.190002,25.120001000000002,155.350006,23.309998999999998,21.190001000000002,129.91000400000001,122.209999,18.040001,151.919998,25.57,33.685001,30.065001000000002,42.130001,28.219998999999998,44.125,10.8,31.549999,45.240002000000004,23.975,49.525002,22.145,,38.555,16.219998999999998,101.209999,9.295,27.74,18.417999,29.549999,34.75,47.352001,25.254998999999998,37.555,41.615002000000004,22.74,32.904999,,9.015,101.82,15.24,13.923,98.260002,24.67,,21.74,24.68,,35.73,13.517,,,,95.050003,14.59,24.219998999999998,126.059998,,,24.790001,36.48,170.889999,53.099998,27.389999,93.20500200000001,178.5,15.453,35.162997999999995,62.669998,,15.455,124.389999
2015-02-20,,145.979996,22.465,46.040001000000004,174.800003,,47.950001,18.665001,,6.12,18.535,19.334999,,106.977997,106.925003,,49.080002,30.309998999999998,,142.550003,46.880001,35.294998,33.560001,109.93,82.160004,98.389999,14.55,,23.1,64.985001,108.720001,,18.496,84.610001,47.18,23.59,203.059998,166.470001,116.879997,136.220001,24.799999,155.320007,23.309998999999998,21.174999,129.970001,122.33000200000001,18.01,152.100006,25.57,33.674999,30.17,42.16,28.26,44.220001,10.865,31.65,45.369999,24.055,49.724998,22.025,15.73,38.59,16.24,101.209999,9.307,27.66,18.413,29.23,34.790001000000004,47.241001000000004,25.34,37.605,41.59,22.75,32.935001,,9.02,102.08000200000001,15.1,13.901,99.07,24.709999,130.369995,21.780001000000002,24.83,,,13.493,,,,95.425003,14.38,24.360001,126.050003,,,24.799999,36.57,171.919998,52.310001,27.32,93.394997,178.66000400000001,,35.151001,62.740002000000004,155.259995,15.485,124.16999799999999
2015-02-23,45.419998,145.199997,22.51,45.34,174.869995,10.29,48.224998,18.790001,129.850006,6.12,18.26,19.08,142.71000700000002,,107.660004,,49.529999,30.690001000000002,,142.610001,46.970001,35.584998999999996,33.744999,110.209999,82.290001,99.07,14.72,17.75,22.92,65.985001,108.620003,,18.642,85.650002,47.709998999999996,23.709999,203.740005,166.649994,117.019997,136.270004,24.969998999999998,155.520004,23.49,21.375,130.03999299999998,122.400002,17.65,152.429993,25.57,33.68,30.385,42.259997999999996,28.4,,10.86,31.709999,45.689999,24.174999,50.055,22.195,15.595,38.915001000000004,16.325001,101.230003,9.374,27.73,18.559998999999998,29.209999,34.790001000000004,47.539001,25.514999,37.84,41.799999,22.91,33.150002,,9.008,102.360001,15.18,14.058,100.519997,25.105,131.119995,21.924999,24.815001000000002,,,13.588,,,,96.114998,14.51,23.35,126.889999,,,24.799999,36.759997999999996,171.83999599999999,52.34,27.309998999999998,93.989998,180.050003,,35.424,63.110001000000004,,15.57,124.510002
2015-02-24,45.98,147.41000400000001,22.68,46.549999,175.720001,,48.485001000000004,18.955,,6.21,18.280001000000002,19.16,142.740005,,108.434998,,49.73,30.84,44.09,142.630005,47.400002,35.855,33.939999,110.370003,82.379997,99.720001,14.73,,23.030001000000002,66.364998,110.129997,1.365,18.728001000000003,85.66999799999999,48.259997999999996,23.879998999999998,203.649994,166.690002,117.25,136.279999,25.4,155.509995,23.690001000000002,21.565001000000002,130.080002,122.43,17.76,152.570007,25.885,34.09,30.514999,42.75,28.59,,10.95,31.93,45.924999,24.33,50.060001,22.485001,15.78,39.084998999999996,16.405001000000002,101.269997,9.428,27.950001,18.645,29.48,35.27,47.688999,25.205,38.029999,41.990002000000004,22.84,33.305,109.83000200000001,9.125,102.629997,15.4,14.225,101.91999799999999,25.495001000000002,,22.084999,24.99,,,13.677,,,,96.45500200000001,14.77,23.49,128.149994,19.083,,24.790001,36.990002000000004,172.559998,52.75,27.440001000000002,94.495003,180.639999,15.675,35.603001,63.450001,157.020004,15.65,124.610001
2015-02-25,45.924999,146.21000700000002,22.450001,46.52,176.009995,10.2,48.450001,18.865,,6.15,18.245001000000002,19.065001000000002,,,108.43,162.220001,49.509997999999996,30.85,,142.970001,47.259997999999996,35.805,33.880001,110.540001,82.33000200000001,99.75,14.76,17.969998999999998,22.91,66.150002,109.150002,1.315,18.679001,85.760002,48.064999,23.85,204.119995,166.78999299999998,116.970001,136.429993,24.889999,155.740005,23.674999,21.58,130.270004,122.699997,17.65,152.66000400000001,25.77,33.950001,30.495001000000002,42.619999,28.51,44.330002,10.875,32.060001,45.855,24.305,50.119999,22.325001,,38.939999,16.389999,101.25,9.41,28.0,18.598,29.26,35.240002000000004,47.693001,25.389999,37.959998999999996,41.935001,22.889999,33.264998999999996,,9.088,102.739998,15.22,14.186,101.91999799999999,25.434998999999998,132.020004,21.879998999999998,24.834999,,36.334998999999996,13.623,,,,96.190002,14.48,23.360001,128.080002,,,24.82,36.860001000000004,172.679993,52.419998,27.700001,94.300003,180.309998,,35.514,63.32,,15.62,124.75
2015-02-26,,149.580002,22.764999,46.860001000000004,178.220001,,48.735001000000004,18.940001000000002,,6.31,18.43,19.209999,,,109.599998,,49.82,30.9,43.529999,143.080002,48.029999,36.154999,34.275002,108.58000200000001,83.58000200000001,100.83000200000001,14.82,,23.24,67.739998,111.58000200000001,1.29,18.900999,86.610001,48.349998,24.040001,204.360001,167.020004,118.150002,136.059998,25.02,155.83999599999999,23.705,21.615,130.419998,123.099998,17.809998999999998,153.110001,26.115,34.305,30.785,43.279999,28.84,44.974998,11.14,32.43,46.325001,24.535,50.529999,22.355,,39.075001,16.584999,101.239998,9.479,28.26,18.756001,29.27,35.389998999999996,47.681,25.315001000000002,38.424999,42.075001,22.940001000000002,33.595001,,9.205,103.309998,15.37,14.345,104.120003,25.889999,133.28999299999998,22.135,25.459999,35.605,,,,,,97.485001,14.57,23.549999,128.649994,,,24.84,37.400002,175.899994,52.130001,28.1,95.29499799999999,182.53999299999998,,35.924,64.129997,,15.82,125.239998
2015-02-27,,150.259995,22.74,46.849998,177.889999,9.92,49.145,18.955,,6.31,18.440001000000002,19.379998999999998,142.580002,106.976997,110.269997,164.33999599999999,49.98,30.889999,,143.0,48.130001,36.400002,34.310001,108.639999,83.709999,101.43,14.86,18.049999,23.309998999999998,67.82,111.849998,,18.870001000000002,86.83000200000001,48.490002000000004,23.9,205.139999,166.979996,118.110001,135.919998,25.690001000000002,155.729996,23.885,21.620001000000002,130.300003,123.0,17.93,153.03999299999998,26.17,34.41,30.940001000000002,43.290001000000004,28.860001,44.849998,11.085,32.32,46.48,24.639999,50.785,22.385,16.16,39.09,16.555,101.300003,9.493,28.17,18.733999,28.48,35.450001,47.610001000000004,25.26,38.395,42.055,22.92,33.555,,9.233,102.989998,15.62,14.585,105.349998,26.209999,,22.309998999999998,25.305,,,13.745,,,,97.489998,14.96,24.040001,128.399994,19.224001,,24.82,37.380001,176.179993,50.759997999999996,28.129998999999998,95.425003,182.28999299999998,,35.861,64.150002,,15.81,125.160004
2015-03-02,,150.130005,22.834999,46.419998,177.559998,10.025,48.84,18.879998999999998,129.809998,6.32,18.620001000000002,19.445,142.669998,106.980003,110.349998,165.429993,49.98,30.969998999999998,,142.979996,48.200001,36.334998999999996,34.360001000000004,108.57,83.68,101.540001,14.88,,23.35,67.66999799999999,111.889999,1.215,18.965,86.730003,48.650002,24.17,204.860001,166.899994,118.389999,135.809998,25.07,155.759995,23.785,21.549999,130.190002,122.870003,17.85,152.91000400000001,26.09,34.290001000000004,30.934998999999998,43.349998,28.860001,44.904999,11.095,32.549999,46.400002,24.6,50.59,22.15,16.195,39.195,16.629998999999998,101.339996,9.452,28.110001,18.815001000000002,28.24,35.360001000000004,47.714001,25.59,38.514998999999996,42.115002000000004,23.18,33.639998999999996,,9.19,102.809998,15.34,14.389,105.510002,26.15,133.419998,22.27,25.325001,35.794998,36.07,13.788,,,,98.224998,14.6,23.9,127.940002,,,24.799999,37.450001,175.690002,50.16,28.01,95.025002,182.979996,15.967,36.056999,64.220001,158.940002,15.85,125.239998
2015-03-03,,145.490005,22.52,46.200001,177.020004,10.22,48.334998999999996,18.530001000000002,129.770004,6.17,18.440001000000002,19.209999,,,109.0,,49.400002,30.620001000000002,43.990002000000004,142.970001,47.740002000000004,35.919998,34.005001,108.529999,82.699997,100.32,14.71,17.83,23.15,67.355003,108.699997,1.215,18.816,85.839996,48.099998,24.129998999999998,205.119995,166.779999,118.220001,135.78999299999998,24.889999,155.75,23.495001000000002,21.315001000000002,130.179993,122.739998,17.950001,152.71000700000002,25.915001,34.040001000000004,30.58,43.0,28.68,44.564999,11.05,32.759997999999996,45.98,24.360001,50.095001,22.084999,,38.764998999999996,16.575001,101.349998,9.385,27.98,18.671,28.049999,35.169998,47.398998,25.309998999999998,38.23,41.855,22.969998999999998,33.41,,9.135,102.639999,15.21,14.125,103.16999799999999,25.545,,21.955,25.235001,,,13.701,,,,97.254997,14.45,24.15,127.730003,19.174,,24.790001,37.169998,175.33999599999999,49.98,27.879998999999998,94.474998,181.75,,35.75,63.75,,15.73,125.370003
2015-03-04,46.34,144.320007,22.745001000000002,45.290001000000004,178.669998,10.045,48.779999,18.745001000000002,,6.19,18.559998999999998,19.295,,106.976997,110.125,,49.549999,30.59,,142.889999,48.0,36.244999,34.32,108.66999799999999,83.529999,101.400002,14.74,,23.290001,67.989998,108.129997,,19.011,86.559998,48.415001000000004,24.120001000000002,205.990005,166.779999,119.58000200000001,135.66000400000001,24.190001000000002,155.669998,23.715,21.43,130.080002,122.709999,17.82,152.71000700000002,25.9,34.009997999999996,30.83,43.200001,28.879998999999998,44.445,11.11,32.950001,46.330002,24.540001,50.235001000000004,22.205,,38.744999,16.725,101.339996,9.463,28.07,18.864,27.110001,35.419998,47.352001,25.540001,38.57,41.875,23.09,33.685001,,9.127,103.540001,14.97,14.376,105.260002,26.014999,,22.125,25.370001000000002,,35.849998,13.83,,,,98.550003,14.08,23.690001000000002,128.619995,,,24.790001,37.439999,177.53999299999998,48.299999,28.1,95.150002,,16.02,36.127998,64.25,,15.855,125.349998
2015-03-05,,143.96000700000002,22.965,45.740002000000004,179.41000400000001,9.86,49.224998,18.945,129.690002,6.21,18.799999,19.5,,,111.224998,166.78999299999998,50.209998999999996,30.99,,142.880005,48.25,36.59,34.544998,108.889999,83.989998,102.389999,14.92,,23.559998999999998,68.654999,108.449997,,19.125,87.099998,49.0,24.219998999999998,207.070007,167.03999299999998,120.16999799999999,135.699997,24.139999,155.66000400000001,23.91,21.629998999999998,130.220001,122.91999799999999,18.200001,153.100006,26.065001000000002,34.279999,31.09,43.400002,29.120001000000002,44.945,11.26,33.189999,46.75,24.780001000000002,51.044998,22.440001000000002,16.415001,38.700001,16.955,101.379997,9.558,28.280001000000002,18.976999,26.24,35.549999,47.402,25.77,38.860001000000004,42.005001,23.26,33.945,112.989998,9.192,104.07,15.01,14.638,107.199997,26.535,134.360001,22.370001000000002,25.715,,,13.908,,,,99.16999799999999,14.07,24.32,129.740005,,,24.790001,37.779999,177.740005,46.84,28.33,96.089996,184.78999299999998,16.103001000000003,36.347,64.730003,160.169998,15.98,125.449997
2015-03-06,,144.559998,23.0,45.389998999999996,180.66000400000001,,49.305,18.870001000000002,129.53999299999998,6.22,18.889999,19.620001000000002,142.399994,106.975998,111.68,,50.400002,31.17,,142.720001,48.450001,36.595001,34.564999,108.860001,84.650002,102.779999,15.04,,23.59,68.845001,108.589996,1.205,19.226,87.32,49.105,24.309998999999998,207.169998,167.009995,121.800003,135.559998,23.75,155.470001,23.895,21.559998999999998,130.100006,122.900002,18.120001000000002,153.03999299999998,26.045,34.195,31.17,43.639998999999996,29.17,45.32,11.43,33.419998,46.785,24.809998999999998,51.195,22.280001000000002,,37.889998999999996,17.055,101.459999,9.6,28.24,19.083,26.370001000000002,35.740002000000004,46.964001,25.254998999999998,39.035,41.755001,22.92,34.084998999999996,,9.171,104.699997,14.79,14.658,108.059998,26.514999,134.440002,22.42,26.094998999999998,36.040001000000004,,13.977,,,,99.805,13.79,24.32,129.41000400000001,,,24.790001,37.950001,178.889999,47.220001,28.23,95.790001,,16.221001,36.530998,64.989998,161.169998,16.055,125.58000200000001
2015-03-09,,147.050003,22.99,45.790001000000004,181.320007,,48.994999,18.905001000000002,129.820007,6.29,18.790001,19.674999,,106.975998,111.964996,,50.25,31.030001000000002,,143.0,48.490002000000004,36.525002,34.494999,108.739998,84.099998,103.08000200000001,15.02,,23.59,68.379997,110.120003,,19.200001,87.139999,48.93,23.98,207.389999,167.139999,121.989998,135.880005,23.07,155.449997,23.834999,21.49,130.33999599999999,123.339996,17.92,153.33999599999999,25.959999,34.09,31.065001000000002,43.650002,29.09,45.060001,11.365,33.169998,46.68,24.745001000000002,51.029999,22.264999,,37.494999,16.985001,101.300003,9.519,28.110001,19.052,26.959999,35.779999,46.838001,25.370001000000002,38.945,41.634997999999996,22.83,34.044998,114.18,9.14,105.08000200000001,14.53,14.518,108.690002,26.41,134.300003,22.535,25.965,,35.990002000000004,13.969,,,,99.459999,13.4,23.73,128.800003,,,24.809998999999998,37.869999,178.720001,48.110001000000004,28.15,95.699997,185.580002,16.17,36.487999,64.870003,160.800003,16.025,125.489998
2015-03-10,,144.850006,22.9,44.669998,184.699997,10.15,48.5,18.49,,6.23,18.754998999999998,19.684998999999998,142.720001,,111.300003,,49.849998,30.889999,,143.229996,48.310001,36.099998,34.064999,108.589996,83.940002,102.410004,14.95,,23.530001000000002,67.599998,109.040001,,19.201,86.900002,48.450001,23.91,208.669998,167.28999299999998,123.589996,136.08999599999999,23.01,155.979996,23.52,21.355,130.509995,123.889999,17.41,153.66000400000001,25.74,33.810001,30.825001,43.380001,29.059998999999998,44.424999,11.35,32.950001,46.145,24.5,50.759997999999996,22.309998999999998,,37.185001,16.975,101.150002,9.4,28.059998999999998,19.059998999999998,26.1,35.619999,46.203998999999996,25.809998999999998,38.825001,41.049999,23.030001000000002,33.924999,,9.061,106.940002,14.49,14.198,107.33000200000001,25.790001,,22.299999,25.91,35.564999,,13.962,,,,99.400002,13.32,22.860001,128.300003,,,24.84,37.669998,181.110001,46.580002,27.860001,94.364998,,,36.486,64.620003,,15.965,124.800003
2015-03-11,47.110001000000004,147.399994,23.165001,44.799999,186.96000700000002,,49.599998,18.745001000000002,129.929993,6.33,18.93,19.865,,,114.184998,,50.779999,31.34,42.939999,143.419998,49.049999,36.935001,34.52,108.66999799999999,85.269997,105.040001,15.31,,23.83,68.125,110.730003,,19.414,87.900002,49.32,24.34,209.28999299999998,167.380005,125.120003,136.169998,23.440001000000002,156.259995,23.98,21.629998999999998,130.570007,124.33000200000001,17.74,153.979996,26.17,34.360001000000004,31.41,44.049999,29.35,44.924999,11.59,33.380001,46.924999,24.875,51.654999,22.49,,37.735001000000004,17.17,101.059998,9.448,28.379998999999998,19.261999,26.790001,36.330002,46.124001,26.0,39.345001,41.224998,23.309998999999998,34.345001,,9.212,108.290001,14.73,14.843,112.959999,26.934998999999998,,22.795,26.48,,34.740002000000004,14.132,,,,100.360001,13.6,23.360001,129.690002,,,24.85,38.240002000000004,183.369995,47.540001000000004,28.209999,94.970001,,16.313,36.918999,65.449997,,16.18,124.699997
2015-03-12,,149.320007,23.084999,44.939999,187.259995,9.735,49.505001,18.695,,6.38,18.945,19.795,,,114.139999,170.5,50.950001,31.41,,143.279999,49.34,36.849998,34.605,108.709999,85.459999,104.959999,15.42,17.959999,23.75,68.309998,111.879997,,19.509001,88.889999,49.27,24.49,209.550003,167.270004,124.910004,135.880005,23.469998999999998,156.080002,24.01,21.57,130.270004,124.129997,17.719998999999998,153.820007,26.35,34.634997999999996,31.41,44.369999,29.48,45.830002,11.805,33.689999,46.955002,24.879998999999998,51.549999,22.605,16.84,37.82,17.190001000000002,101.07,9.455,28.559998999999998,19.353001000000003,26.790001,36.720001,46.431999,26.4,39.544998,41.490002000000004,23.530001000000002,34.549999,,9.275,108.309998,14.86,14.792,112.720001,26.85,134.820007,22.775,26.934998999999998,,34.779999,14.215,,,,100.184998,13.61,23.41,130.770004,19.875,,24.82,38.380001,183.41000400000001,47.759997999999996,28.299999,95.050003,,16.259001,37.098,65.889999,,16.26,125.07
2015-03-13,47.349998,151.5,23.15,44.130001,188.630005,9.645,49.689999,18.549999,129.610001,6.43,18.715,19.799999,,,115.125,,51.189999,31.52,,143.300003,49.200001,36.990002000000004,34.595001,108.57,86.620003,105.970001,15.55,17.93,23.57,68.690002,113.07,1.085,19.541,89.809998,49.34,24.4,209.610001,167.149994,125.93,135.729996,22.299999,156.199997,24.004998999999998,21.530001000000002,130.179993,124.120003,17.49,153.649994,26.16,34.384997999999996,31.625,44.380001,29.459999,45.855,11.915,33.41,47.07,24.945,51.825001,22.540001,16.48,38.310001,17.290001,100.980003,9.393,28.450001,19.389999,26.26,36.57,46.132,26.629998999999998,39.610001000000004,41.325001,23.65,34.599998,,9.201,108.949997,14.49,14.91,114.68,27.045,135.110001,22.709999,27.190001000000002,,33.945,14.239,,,,100.41999799999999,12.93,22.82,130.130005,,,24.82,38.57,184.0,47.0,28.08,94.574997,188.880005,,37.157001,65.93,163.320007,16.280001000000002,124.589996
